"","track_id","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","danceability"
"496","3ee8Jmje8o58CHK66QrVC2",0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,0.74
"497","0JP9xo3adEtGSdUEISiszL",0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,0.921
"498","7AFASza1mXqntmGtbxXprO",0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,121887,4,0.669
"499","4UKCKdYiLN6IMA5ZESUTL7",0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4,0.699
"500","01TnVDiet1DFTsyWKUKovl",0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4,0.414
"501","10Igtw8bSDyyFs7KIsKngZ",0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4,0.755
"502","7J2gyNghNTzl4EsLhXp01Q",0.579,10,-6.788,0,0.484,0.274,0,0.102,0.577,84.143,176591,4,0.562
"503","7CkbRn6S0itJqcqn88AtSV",0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194,4,0.873
"504","2oe6dDthgthqUkfL3czpEd",0.258,0,-12.758,1,0.0331,0.883,0.0145,0.103,0.164,127.08,109986,4,0.61
"505","6xTU6B6nFwKKTSZ9ySXS80",0.505,0,-6.389,1,0.0933,0.158,0,0.138,0.312,99.017,217293,4,0.689
"506","14boA065HMHWvqyPPEeN4y",0.561,2,-7.418,0,0.0509,0.118,0,0.0737,0.542,90.021,192229,4,0.767
"507","3pIigjAWkzwAonXpJ1fmSF",0.755,11,-6.612,0,0.0455,0.00836,0,0.368,0.512,154.801,224027,4,0.471
"508","6r7ULK6c5CLVvImjTIztl1",0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4,0.695
"509","65u1dHQyQyE4y4aN2eDmMF",0.507,1,-6.952,0,0.065,0.0636,0,0.138,0.508,140.067,130403,4,0.774
"510","2ZRo7axmMPeSVUvDbGkJah",0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,0.592
"511","6rAGFgcGtlIdYxlhDizXNo",0.513,6,-9.005,0,0.433,0.153,0,0.138,0.607,140.032,109556,4,0.819
"512","4zI04ezdmrN0lT2pHykYrd",0.628,4,-5.117,1,0.0273,0.536,0.151,0.12,0.595,135.005,101517,4,0.671
"513","76S09sHj7GGMJAtOLjmVQ2",0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,0.856
"514","16x9bQHw8TBNaGDyULvwad",0.143,9,-15.148,1,0.0388,0.976,1.89e-05,0.111,0.334,75.522,99658,4,0.356
"515","1Znlc3UZAbSodFaMBjdpsX",0.338,11,-13.472,0,0.109,0.674,0.000375,0.529,0.469,120.053,48423,4,0.746
"516","5b6zjsBrZCqe6RFycLz2tc",0.349,2,-10.032,1,0.198,0.0762,0.0711,0.1,0.239,180.055,80190,4,0.606
"517","2aOPvzjpMwikBgngKcxsA9",0.481,10,-20.18,0,0.92,0.868,0,0.431,0.0684,88.828,117483,4,0.678
"518","0RUTnY2B3s05fZuCHsNaUP",0.659,10,-4.727,0,0.0403,0.0588,0,0.0662,0.567,105.955,174841,4,0.72
"519","0VKkyBKCXyR99navhVRqcP",0.838,2,-5.238,1,0.0633,0.16,0,0.0935,0.602,93.996,249609,4,0.769
"520","4lUnFLtn8w3W76FiYDRzmO",0.603,8,-5.098,1,0.0507,0.0803,0,0.112,0.488,126.116,190643,4,0.648
"521","2CRbiMK0W14l71SpDKqKZM",0.751,8,-3.661,1,0.0675,0.337,0,0.0983,0.537,113.033,346460,4,0.795
"522","739vCwA3EpBSkk3uDsI2wB",0.657,1,-6.434,1,0.237,0.000738,3.34e-06,0.0932,0.245,189.992,226107,4,0.777
"523","2JfXj2TERIkHwJpnG9f8uX",0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,193893,4,0.548
"524","2RVrdr062uLFxXwIxwdXPH",0.724,5,-4.139,1,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,201122,4,0.849
"525","0LKErfBZ5FbBiLB4OcZRbL",0.78,11,-3.315,0,0.133,0.0435,0,0.133,0.658,80.015,172749,4,0.827
"526","79jX8RM5CgPqDKdGEKNW9K",0.715,5,-7.097,1,0.0541,0.0524,0,0.119,0.429,139.991,211600,4,0.628
"527","4qSsjDGXplb6422X2INvFW",0.867,6,-2.313,0,0.103,0.167,0,0.458,0.602,167.965,189187,4,0.491
"528","7g58rb2dFDCvcmLBwpHR9F",0.939,1,-1.352,0,0.108,0.0272,0,0.24,0.714,105.092,168613,4,0.577
"529","4lTiuD1DwBKo4L7wqMkD7C",0.678,6,-7.771,1,0.439,0.121,0,0.345,0.841,175.984,144149,4,0.733
"530","7wvYmO5QscgIDDT0eNwbYX",0.708,7,-6.908,0,0.356,0.303,0,0.348,0.417,105.084,200133,4,0.726
"531","33IOhptvC2Qoy2UhjiHXLV",0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000,4,0.609
"532","7thTA3hqO2MgOlzo0rPInX",0.786,5,-5.396,0,0.186,0.0126,3.76e-05,0.503,0.409,87.023,177480,4,0.469
"533","38zwkK6TtTjIW9tpYBfZ3D",0.881,11,-3.537,1,0.0393,0.209,0,0.21,0.913,138.03,222045,4,0.642
"534","6GW4n7EdAV9w8YpAgtJnuc",0.731,7,-5.794,0,0.0404,0.0185,0,0.726,0.392,166.028,202563,4,0.592
"535","5FOCkGt7bp22nBVfQ4WSIT",0.602,7,-5.118,1,0.127,0.16,0.000842,0.096,0.587,127.997,205188,4,0.874
"536","2VgJDTfkuwlm7WIHnvtRCQ",0.234,10,-7.725,1,0.0303,0.913,0,0.132,0.199,170.466,204326,3,0.329
"537","11GGSyTB8cS9TgONHBOhEX",0.599,7,-6.137,0,0.0878,0.067,0,0.0952,0.727,170.122,190576,4,0.631
"538","7Il2yWQmsqKgSkLQvHTPUI",0.594,11,-5.756,1,0.0289,0.0292,0,0.133,0.503,86.131,195987,4,0.474
"539","6yuArSnBrhykjkCxb8eXvl",0.872,8,-3.928,1,0.0534,0.0422,0,0.241,0.811,93.976,230760,4,0.749
"540","1gm616Plq4ScqNi7TVkZ5N",0.598,1,-4.929,1,0.036,0.218,0,0.35,0.172,134.045,228373,3,0.489
"541","2poOAWEj1CStqTVPgIHZ8s",0.665,8,-5.748,0,0.0694,0.629,0.00124,0.142,0.124,91.997,221107,4,0.508
"542","72TyiiduRmczEbDIEtKQdR",0.674,10,-6.049,0,0.0851,0.622,2.04e-05,0.111,0.293,122.699,220293,4,0.562
"543","56d6kYZhfhzpoC3s1dRU2V",0.734,10,-4.021,1,0.0331,0.133,0.000109,0.165,0.185,113.34,241067,4,0.32
"544","13wNEvWmBsWaWVtiLPRIW5",0.716,5,-7.193,0,0.167,0.3,0.00214,0.112,0.365,184.131,230027,4,0.484
"545","26Fqtv4Aa7kyd1WWGHai6A",0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,170573,4,0.391
"546","6mAz8D1TmlTuef90dbNIiZ",0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,0.876
"547","0eHCArTPhwUxatY7cEXRiK",0.698,0,-9.101,1,0.364,0.0405,0,0.195,0.575,140.068,191938,4,0.884
"548","3ZYwSDF9knZI0RVlKR4PHC",0.529,8,-7.94,1,0.413,0.0679,0,0.536,0.343,144.941,183809,4,0.901
"549","6J3YPOejivwLSjM2dru5Ad",0.563,2,-8.096,1,0.398,0.0253,0,0.0909,0.486,152.108,210675,4,0.818
"550","4j30n3zuJQJ5qGA6rSTaST",0.694,6,-6.213,0,0.193,0.154,0,0.193,0.441,146.01,184905,4,0.686
"551","74ZovzRxHBvCq5yIwe8boh",0.57,1,-9.54,1,0.361,0.0456,1.51e-06,0.137,0.441,136.203,151027,4,0.589
"552","0qFX9pVJQB4lBMxRoFXqGr",0.58,0,-6.656,1,0.167,0.176,0,0.0979,0.338,76.484,236944,4,0.784
"553","3n3b5WNEohHP7Ou4ndBo6b",0.448,4,-7.968,0,0.0617,0.224,0,0.0887,0.224,87.919,221760,3,0.637
"554","1xy4apMFecGGkgBeaHFZ2M",0.562,5,-4.864,1,0.0724,0.0449,0,0.217,0.386,125.965,205267,4,0.709
"555","0TFVOjSvPTjFHkiZZekK5k",0.555,5,-6.245,0,0.0499,0.0301,0.000567,0.128,0.338,130.017,218261,4,0.964
"556","0ITqOOwNtw5DP2GLYAlTQx",0.559,6,-7.085,1,0.322,0.00176,0,0.0973,0.565,76.472,251057,4,0.885
"557","7aK0LpCyxzN5K9pAP20MVC",0.643,9,-8.629,0,0.422,0.0696,0,0.0902,0.429,96.03,220326,4,0.772
"558","0P1O6JO2i19etVxXqgPHpa",0.642,1,-4.29,0,0.242,0.00905,1.5e-06,0.0865,0.181,145.004,272153,4,0.827
"559","5nFyaoBWwwMJ9fv33tZ2MB",0.793,10,-4.126,1,0.055,0.0537,0,0.16,0.414,103.97,219520,4,0.633
"560","0oFqlgK2LJ9eMlpGBCmRvf",0.849,0,-3.24,1,0.14,0.0728,0,0.351,0.621,93.994,230013,4,0.748
"561","74gguwbBvfBTurNJUWFOsC",0.743,3,-6.062,0,0.041,0.587,0,0.287,0.669,121.99,217846,4,0.799
"562","5537GkcZu99NDs1gH9iCOY",0.616,5,-4.948,1,0.0272,0.277,0,0.0816,0.79,93.019,218760,4,0.647
"563","3zIG0WuI5RoJsFYnErkFDU",0.778,8,-4.622,0,0.0724,0.116,0,0.312,0.386,147.012,227413,4,0.62
"564","43cFjTTCD9Cni4aSL0sORz",0.587,1,-5.772,0,0.124,0.302,0,0.278,0.676,156.575,193094,4,0.687
"565","7jpdFaZYgx93A67hLe8kwc",0.59,11,-7.826,1,0.259,0.0511,0,0.0792,0.265,129.983,263721,4,0.968
"566","1YmF9PvLhIISIANoMLIYGq",0.78,10,-6.49,0,0.122,0.224,0,0.13,0.444,125.999,233061,4,0.469
"567","7ef4DlsgrMEH11cDZd32M6",0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,0.791
"568","2qcG0nZ6S3zZV0UrkY5nFo",0.589,11,-7.808,1,0.255,0.0511,0,0.0731,0.268,129.993,262308,4,0.968
"569","2Yl4OmDby9iitgNWZPwxkd",0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,210787,4,0.82
"570","7p2ewixAShLpjDZrnzZK7c",0.57,1,-6.927,1,0.246,0.0977,0,0.105,0.454,93.015,231453,4,0.806
"571","1f5PNhkNgUpvDEeZfcIlO1",0.473,7,-7.338,0,0.255,0.27,2.58e-05,0.0864,0.438,135.065,200205,4,0.886
"572","5PTG6rrL6EPFD9E2QMI2pl",0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,142000,4,0.733
"573","58q2HKrzhC3ozto2nDdN4z",0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4,0.816
"574","6KBYefIoo7KydImq1uUQlL",0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,223713,4,0.926
"575","0dIoGTQXDh1wVnhIiSyYEa",0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4,0.908
"576","17Yq72h0p15OhCbZ5lJ5gd",0.814,7,-5.333,1,0.303,0.154,1.67e-06,0.158,0.907,155.938,181624,4,0.884
"577","00B7TZ0Xawar6NZ00JFomN",0.625,9,-7.438,1,0.553,0.287,0,0.314,0.665,167.911,284856,4,0.62
"578","0dSIrRkA4PadGll16TgbnV",0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4,0.921
"579","5DfWF0jqMgZDCiu9zJENTA",0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,177140,4,0.767
"580","7gevvAspxft2qQmcvJjNBH",0.707,10,-5.516,1,0.203,0.104,0,0.105,0.696,109.827,203453,4,0.53
"581","4vaxvNDaLSoD36iZX515ug",0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,187173,4,0.821
"582","0CfmNX2TXk7yoJqHJiixnp",0.504,10,-7.864,1,0.266,0.0183,0,0.0963,0.355,159.949,230953,4,0.791
"583","1vBeIXlzbAieGoDqInav5j",0.788,10,-6.138,0,0.124,0.107,0.000691,0.108,0.454,129.977,229005,4,0.947
"584","0sPJELXHyWpFgkxlzvvRFI",0.626,7,-5.281,1,0.0293,0.22,0,0.228,0.282,142.043,196570,4,0.625
"585","74cVJfmK18rhWnscIpGXjt",0.549,0,-5.722,1,0.167,0.17,0,0.057,0.209,121.954,188524,4,0.837
"586","04CyO54TZk5tEylFg2Df41",0.675,0,-6.56,1,0.0441,0.0128,0.000246,0.219,0.449,106.171,234867,1,0.382
"587","1cTZMwcBJT0Ka3UJPXOeeN",0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,210926,4,0.567
"588","5LciLoxa1gK70yIUeoHgRx",0.59,7,-4.292,1,0.0395,0.129,0.00847,0.0851,0.281,99.996,251773,4,0.764
"589","18W92Zm1KjLCbUIszOhpkD",0.725,6,-4.859,1,0.0563,0.0253,0,0.123,0.605,119.927,197939,4,0.661
"590","2lYjH3ZbCrW7CHmSRvVCN3",0.803,4,-3.834,1,0.0795,0.0148,4e-06,0.29,0.712,142.966,133995,4,0.719
"591","2qsQ8eVDPmobZpvDxQCVQu",0.689,6,-6.225,1,0.264,0.0849,0,0.603,0.443,102.414,191700,4,0.917
"592","1le5DusoKra9I92ExgBWYK",0.677,2,-5.743,1,0.0326,0.214,0,0.0979,0.178,100.014,178242,4,0.666
"593","2gTYVoQCUh0QNUaFix01ld",0.766,6,-4.788,0,0.384,0.307,1.38e-05,0.107,0.463,97.092,191606,4,0.643
"594","7Fg342AJtNsIDdwCfX0paC",0.567,9,-5.637,1,0.0515,0.239,6.04e-06,0.0934,0.189,168.419,185703,4,0.46
"595","7uzmGiiJyRfuViKKK3lVmR",0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4,0.71
"596","44KKhCyI0BGS6LvVyDqJtH",0.506,11,-7.755,1,0.161,0.022,0,0.0933,0.696,139.974,181714,4,0.932
"597","6sTDhYVVXU3HSDuG7mBLRU",0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341,4,0.849
"598","55S2PQgSMYAhgoTCcGCDfw",0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,0.596
"599","794QVQtFNy7hvtjQP1keQd",0.646,4,-5.12,0,0.249,0.0152,0,0.125,0.835,162.898,213080,4,0.817
"600","5TVirkSwFEXF1nLJEebe2I",0.677,2,-5.743,1,0.0326,0.214,0,0.0979,0.178,100.014,178242,4,0.666
"601","5eGX87IiKsGuzS3iw4CfCX",0.444,6,-6.482,1,0.0239,0.412,0.00121,0.179,0.588,107.081,187824,4,0.641
"602","5mdooqkfMvf7LtIFKReUYg",0.32,8,-8.819,1,0.0316,0.731,1.65e-05,0.154,0.291,98.036,226160,4,0.533
"603","41dykwc7XRMk44xgg8hykQ",0.48,8,-5.908,1,0.0297,0.0161,0,0.104,0.422,76.54,212543,4,0.577
"604","5I30ByMf5nhgbSokY1EZiN",0.472,11,-8.416,0,0.194,0.0381,0,0.11,0.479,120,254947,4,0.901
"605","3V8UKqhEK5zBkBb6d6ub8i",0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,0.903
"606","24snQ8Ew7aIKYCt0ulXHvx",0.671,4,-4.815,0,0.062,0.0508,2.49e-06,0.388,0.667,94.981,178347,4,0.782
"607","74n5d5M21JnC4WJ6gdkggK",0.782,2,-4.603,1,0.0605,0.381,0,0.399,0.77,167.95,141935,4,0.614
"608","5xzCzOAOfRi4DOttSzvznR",0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,204022,4,0.725
"609","76KDy62J99FKu6ZsxMJy3j",0.724,7,-7.966,1,0.0851,0.138,0,0.112,0.461,120.235,197333,5,0.638
"610","31M5m42C3EGlbydf9XB5to",0.721,10,-4.483,0,0.153,0.111,5.9e-05,0.0505,0.618,94.978,207720,4,0.769
"611","0r9d60ZYPAlFHq8qnUtkXN",0.555,1,-7.639,0,0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4,0.878
"612","27oFpFktCq9JIXjJQRuv7a",0.584,10,-7.255,0,0.176,0.0524,0,0.0658,0.365,161.9,166852,4,0.728
"613","6wos8Ds5FKMe33GjBHRake",0.378,6,-9.14,1,0.0381,0.845,0,0.0969,0.771,105.015,197680,4,0.684
"614","1XM5PgxjpYcF0JuE9nfUbS",0.762,0,-5.147,1,0.0565,0.419,0,0.0759,0.905,172.017,245360,4,0.685
"615","7yotKA30dwTKNEGomV9ZsI",0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,191437,4,0.831
"616","5SxkdsY1ufZzoq9iXceLw9",0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,205947,4,0.703
"617","0bhnUFDQFCEHCBlsQfHnj5",0.487,1,-6.416,1,0.233,0.0299,0,0.0868,0.372,105.05,218954,3,0.825
"618","2UciqgwVDwro0fev3MFbxJ",0.497,8,-7.661,1,0.681,0.115,0,0.0898,0.345,81.651,216727,4,0.719
"619","1AT4xjNarTswd0UZ5FlmKF",0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,133922,4,0.869
"620","6tZ3b7ik1QDXFAZlXib0YZ",0.527,6,-6.644,0,0.367,0.482,0,0.631,0.473,116.078,200310,4,0.829
"621","3rFF7kSm5qBOOPs6ljFgPp",0.543,1,-7.979,1,0.399,0.185,0,0.372,0.337,78.198,237295,4,0.74
"622","7EulRO07ZgchxqKUHb8Pvc",0.648,2,-5.892,1,0.445,0.147,0,0.182,0.635,94.336,190177,4,0.678
"623","5sWbwccBcyHsg5LEKWGZo9",0.567,10,-9.147,0,0.263,0.19,1.77e-06,0.175,0.658,84.039,315771,4,0.675
"624","2AfWCBwGGCsZtvVnGF3QYE",0.28,8,-16.708,0,0.0441,0.811,7.48e-05,0.087,0.545,111.446,107162,3,0.512
"625","6onwlDmIVKE8bBgyBRSuS0",0.652,6,-7.909,0,0.398,0.102,0,0.11,0.494,109.295,257646,5,0.716
"626","0Px86mRlxdB3YqpK6KXWlr",0.472,8,-8.343,1,0.477,0.626,0,0.119,0.138,82.36,197822,4,0.548
"627","5Lgqu1th1KqlG97OF2gWGe",0.626,8,-9.351,1,0.397,0.0607,0,0.0728,0.182,75.032,286730,4,0.72
"628","6g1NlCpW7fgqDnWbCCDrHl",0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,0.532
"629","5B03nSG8pLE48jh7kmasuL",0.887,1,-5.961,0,0.0334,0.0476,0.828,0.294,0.472,126.041,201920,4,0.579
"630","3pWcj8hxj3fsb9TDAcMpEl",0.616,10,-7.074,0,0.0328,0.186,0,0.0928,0.292,101.883,223147,4,0.532
"631","6nsLzJfvp5OLd4mgqUJkpq",0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,230613,4,0.577
"632","0Y4hwUppbGc8aIBmiTz30A",0.805,9,-4.594,1,0.327,0.0161,0,0.0793,0.908,92.958,196552,4,0.636
"633","6Hgh47WXVKtXN5zGOu0hjI",0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,0.652
"634","3zKST4nk4QJE77oLjUZ0Ng",0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4,0.545
"635","4Pbg79cTBu4vgSphoyNq3j",0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,0.697
"636","0ct6r3EGTcMLPtrXHDvVjc",0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658,4,0.527
"637","0u2P5u6lvoDfwTYjAADbn4",0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,0.351
"638","3qKCDFZp192KBEEtFj7fDa",0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,193510,4,0.691
"639","3ZBksMOUTbOTIgIwV0RaLg",0.435,6,-8.238,0,0.0449,0.237,1.54e-06,0.112,0.326,89.996,190547,4,0.679
"640","093RgZ7RXHZwIrxZhZYX4Q",0.626,11,-5.14,1,0.0618,0.316,0,0.0961,0.377,140.05,185147,4,0.854
"641","2GGGm4MLQynB3I4E4ycIYC",0.745,6,-2.936,1,0.0628,0.144,0,0.257,0.493,99.971,182265,4,0.624
"642","62vpWI1CHwFy7tMIcSStl8",0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,292987,4,0.696
"643","2BVVmJQZv4fOPWavI9mkIj",0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760,4,0.634
"644","5Iy2Jj87Ha0C0IBlNE1I4y",0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480,4,0.59
"645","7HC3sppue0re7HPfo5zscF",0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4,0.586
"646","12ip0ceCeszDTDFxDY1AXJ",0.466,4,-7.521,0,0.0425,0.0351,0.0092,0.0833,0.548,124.95,207546,4,0.826
"647","3c3XJ9P1BjOtmNXKvdVyHK",0.836,2,-3.386,0,0.0343,0.0482,0.139,0.135,0.321,134.987,206067,4,0.631
"648","2bNrvWD9d5Zn9tS8XvcaMk",0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,4,0.509
"649","0xIVvRmjztR1AwuHrkhH41",0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,148387,4,0.569
"650","1nO67wic65N413c11zKxM7",0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,4,0.605
"651","6J7ZSdEEYo3ns4gnHdwRL0",0.837,11,-2.552,1,0.0401,0.0868,0,0.0403,0.52,126.026,203960,4,0.515
"652","3qC3qmZNDXu62hc8YbhWsy",0.581,9,-5.911,1,0.112,0.000276,0.1,0.3,0.253,124.995,479333,4,0.686
"653","3bxtgzAeAZPdRtKoPL5GG2",0.745,6,-2.053,1,0.0259,0.0717,1.71e-06,0.448,0.459,124.993,239427,4,0.595
"654","1HagMz5nWk1HmevNCBOxF3",0.834,1,-3.928,0,0.0885,0.0387,0,0.454,0.454,113.021,190921,4,0.671
"655","08hm0V6cTsWDX62hW42sEv",0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,193893,4,0.548
"656","7GCKSaadrwpoVSiwbEGkfv",0.755,11,-6.612,0,0.0455,0.00836,0,0.368,0.512,154.801,224027,4,0.471
"657","7ms3VzLTfr7fXNOqA4Mkx9",0.687,8,-8.06,0,0.25,0.0108,0,0.162,0.683,160.085,179831,4,0.729
"658","2ijef6ni2amuunRoKTlgww",0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,0.791
"659","3swc6WTsr7rl9DqQKQA55C",0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,221440,4,0.739
"660","3fpVWegR6YOS1Yk5HSMYIq",0.554,0,-5.501,1,0.137,0.0379,3.84e-05,0.166,0.244,159.85,221787,4,0.61
"661","7dt6x5M1jzdTEt8oCbisTK",0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4,0.68
"662","5VuxWXbt7XENQCtE9TzpTv",0.675,1,-2.869,1,0.0337,0.337,1.5e-05,0.109,0.262,160.911,194560,4,0.669
"663","2VdT56BGpdqNHUgOe1j5vc",0.59,2,-5.001,1,0.0569,0.186,0,0.0942,0.274,151.952,206453,4,0.601
"664","0e7ipj03S05BNilyu5bRzt",0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4,0.587
"665","5lZZmityu9TAjNvSY6GLhR",0.84,5,-5.198,0,0.0471,0.143,0,0.133,0.287,138.032,204360,4,0.742
"666","09IOPhEh1OMe0HD9b36FJk",0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,246987,4,0.559
"667","6IaieqiCVvsNvEt6Y7yOFa",0.56,9,-4.125,1,0.225,0.493,0,0.0849,0.505,134.044,206267,4,0.792
"668","5ffntNJnJOeFv7b7DCd0Bw",0.625,5,-6.193,1,0.0836,0.597,0,0.409,0.577,120.092,216747,4,0.767
"669","4H7WNRErSbONkM06blBoGc",0.468,5,-5.396,1,0.0274,0.414,0,0.148,0.35,85.913,204427,4,0.479
"670","688QpQAwqsLdBR6lr13wK1",0.774,10,-5.246,0,0.0588,0.379,2.47e-06,0.114,0.211,99.932,212467,4,0.727
"671","4qWCFTuNnmGNdY4egtb4ZY",0.657,9,-5.688,0,0.0334,0.354,5.17e-06,0.213,0.136,104.931,228227,4,0.645
"672","1D2L6MefbXon28PzIk9I3r",0.743,7,-4.82,0,0.0474,0.269,1.36e-06,0.121,0.877,146.03,211427,4,0.802
"673","1ZemPoaj7LBj1RAQrb89EC",0.587,11,-7.307,0,0.0421,0.135,1.07e-05,0.149,0.317,121.838,261800,4,0.651
"674","32lItqlMi4LBhb4k0BaSaC",0.654,4,-5.944,1,0.153,0.627,1.02e-06,0.071,0.438,180.024,227533,4,0.67
"675","0MrRAUcB8AZiB9ue2VOBYe",0.767,5,-4.232,0,0.0868,0.26,0,0.0979,0.291,164.079,228147,4,0.6
"676","0R6Jlsq25eZB3Wftpxi3oF",0.495,0,-10.251,0,0.0446,0.751,0.462,0.261,0.252,78.395,112013,4,0.341
"677","6SFStUDQZNaGPKWOx9ZiJB",0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,0.697
"678","2og9I9rQwr2XdTLJUupfT1",0.725,6,-4.859,1,0.0563,0.0253,0,0.123,0.605,119.927,197939,4,0.661
"679","2HGymMoOdB4ZYv0AAqYmgF",0.815,5,-2.815,1,0.0278,0.708,0,0.111,0.564,159.848,192520,4,0.534
"680","0d0d2CuQSQDF7Q7vNhwA3i",0.66,7,-6.143,1,0.241,0.558,0,0.133,0.542,123.96,263647,4,0.749
"681","7g7aSJiEcQP8s3PTzqM4Fj",0.782,8,-5.674,1,0.298,0.0915,0.00236,0.116,0.307,95.401,218499,4,0.484
"682","68uKHxQzoY6gd7YSKJf21J",0.76,2,-6.847,1,0.186,0.111,0.00169,0.15,0.934,150.225,160667,4,0.673
"683","6tuzPD1zPPvwMbGiD0TBay",0.836,8,-2.3,1,0.0506,0.00857,0.00016,0.113,0.755,94.979,141474,4,0.808
"684","69b0SDYOymaqYwm3la237H",0.822,1,-1.881,1,0.294,0.0568,0,0.103,0.722,79.973,202641,4,0.464
"685","6U2NuJILEOEpW2tVCuqKHb",0.803,1,-3.035,1,0.0468,0.188,0,0.434,0.853,94.981,242160,4,0.772
"686","3TnhQSRwT3AVMdXw5JPq0x",0.631,6,-4.837,1,0.0544,0.178,0,0.146,0.379,118.969,228875,4,0.762
"687","3uYDO9dPLTVrgfwg7EYXSf",0.435,0,-8.131,1,0.136,0.0108,1.88e-06,0.115,0.589,98.008,147905,4,0.877
"688","3Wf2YGdYT8xVdNsQSoRKk9",0.589,6,-6.627,0,0.0858,0.518,0,0.197,0.33,100.003,189973,4,0.625
"689","3DoBTwfr8yi2LN08SBpFkN",0.559,4,-5.216,0,0.0416,0.0372,0,0.379,0.252,78.534,217405,4,0.706
